"id_num","id","parentId","text","start_sentence","remainder","index_value","sum_index_value","leaf","animal"
1701,"cat.scratch.the.floor","cat.scratch.the","floor","2","scratch the floor",0.653,0.749,1,"cat"
1702,"cat.scratch.the.floor.after_eating","cat.scratch.the.floor","after eating","2","scratch the floor after eating",0.096,,1,"cat"
1703,"cat.scratch.the.ground_after_eating","cat.scratch.the","ground after eating","2","scratch the ground after eating",0.004,,1,"cat"
1704,"cat.scratch.the.litter_box","cat.scratch.the","litter box","2","scratch the litter box",0.192,,1,"cat"
1705,"cat.scratch.the.mirror","cat.scratch.the","mirror","5","scratch the mirror",0.088,,1,"cat"
1706,"cat.scratch.the.side_of_their_food","cat.scratch.the","side of their food","2","scratch the side of their food",0.004,,1,"cat"
1707,"cat.scratch.the.sides_of_the_litter_box","cat.scratch.the","sides of the litter box","5","scratch the sides of the litter box",0.019,,1,"cat"
1708,"cat.scratch.the.wall","cat.scratch.the","wall","5,2","scratch the wall",0.538,,1,"cat"
1709,"cat.scratch.their_ears","cat.scratch","their ears","2","scratch their ears",0.117,,1,"cat"
1710,"cat.scratch.themselves","cat.scratch","themselves","2","scratch themselves",0.247,0.247,1,"cat"
1711,"cat.scratch.themselves.and_flick_their_tongues","cat.scratch.themselves","and flick their tongues","2","scratch themselves and flick their tongues",0,,1,"cat"
1712,"cat.scratch.there_body","cat.scratch","there body","2","scratch there body",0.004,,1,"cat"
1713,"cat.scratch.with_back_legs","cat.scratch","with back legs","5","scratch with back legs",0.011,,1,"cat"
1714,"cat.scratched_my_face","cat","scratched my face","5","scratched my face",0.036,,1,"cat"
1715,"cat.scream","cat","scream","2,5",,,0.709,0,"cat"
1716,"cat.scream.and_cry","cat.scream","and cry","2","scream and cry",0.011,,1,"cat"
1717,"cat.scream.when","cat.scream","when","2,5",,,0.698,0,"cat"
1718,"cat.scream.when.i_pick_her_up","cat.scream.when","i pick her up","5","scream when i pick her up",0.006,,1,"cat"
1719,"cat.scream.when.mating","cat.scream.when","mating","2","scream when mating",0.457,,1,"cat"
1720,"cat.scream.when.they","cat.scream.when","they","2",,,0.235,0,"cat"
1721,"cat.scream.when.they.are_mating","cat.scream.when.they","are mating","2","scream when they are mating",0.041,,1,"cat"
1722,"cat.scream.when.they.mate","cat.scream.when.they","mate","2","scream when they mate",0.194,,1,"cat"
1723,"cat.seem_to_have_a_leaky_bladder","cat","seem to have a leaky bladder","5","seem to have a leaky bladder",0,,1,"cat"
1724,"cat.shake","cat","shake","1,2,5",,,1.179,0,"cat"
1725,"cat.shake.her_tail_at_me","cat.shake","her tail at me","5","shake her tail at me",0.011,,1,"cat"
1726,"cat.shake.his","cat.shake","his","5",,,0.169,0,"cat"
1727,"cat.shake.his.head","cat.shake.his","head","5","shake his head",0.142,,1,"cat"
1728,"cat.shake.his.paw","cat.shake.his","paw","5","shake his paw",0.028,,1,"cat"
1729,"cat.shake.in_their_sleep","cat.shake","in their sleep","2","shake in their sleep",0.032,,1,"cat"
1730,"cat.shake.its_tail","cat.shake","its tail","1","shake its tail",0.041,,1,"cat"
1731,"cat.shake.their","cat.shake","their","2",,,0.926,0,"cat"
1732,"cat.shake.their.ass","cat.shake.their","ass","2","shake their ass",0.009,,1,"cat"
1733,"cat.shake.their.head","cat.shake.their","head","2","shake their head",0.111,0.13,1,"cat"
1734,"cat.shake.their.head.when_they_eat","cat.shake.their.head","when they eat","2","shake their head when they eat",0.019,,1,"cat"
1735,"cat.shake.their.legs","cat.shake.their","legs","2","shake their legs",0.036,,1,"cat"
1736,"cat.shake.their.tail","cat.shake.their","tail","2","shake their tail",0.22,,1,"cat"
1737,"cat.shake.their.tails","cat.shake.their","tails","2","shake their tails",0.499,0.531,1,"cat"
1738,"cat.shake.their.tails.like_a_rattlesnake","cat.shake.their.tails","like a rattlesnake","2","shake their tails like a rattlesnake",0.032,,1,"cat"
1739,"cat.shaking","cat","shaking","6","shaking",1.246,,1,"cat"
1740,"cat.shed","cat","shed","2,5","shed",1.235,1.784,1,"cat"
1741,"cat.shed.fur","cat.shed","fur","2","shed fur",0.096,,1,"cat"
1742,"cat.shed.so_much","cat.shed","so much","5","shed so much",0.452,,1,"cat"
1743,"cat.shedding_so","cat","shedding so","6",,,0.567,0,"cat"
1744,"cat.shedding_so.bad","cat.shedding_so","bad","6","shedding so bad",0.085,,1,"cat"
1745,"cat.shedding_so.much","cat.shedding_so","much","6","shedding so much",0.482,,1,"cat"
1746,"cat.shit_in","cat","shit in","2,5",,,0.015,0,"cat"
1747,"cat.shit_in.box","cat.shit_in","box","2","shit in box",0.011,,1,"cat"
1748,"cat.shit_in.the_shower","cat.shit_in","the shower","5","shit in the shower",0.004,,1,"cat"
1749,"cat.shiver","cat","shiver","2",,,0.004,0,"cat"
1750,"cat.shiver.and_shake","cat.shiver","and shake","2","shiver and shake",0.004,,1,"cat"
1751,"cat.shiver.when_you_put_them","cat.shiver","when you put them","2","shiver when you put them",0,,1,"cat"
1752,"cat.shivering","cat","shivering","6","shivering",0.307,,1,"cat"
1753,"cat.show","cat","show","2,5",,,0.466,0,"cat"
1754,"cat.show.belly","cat.show","belly","2","show belly",0.141,,1,"cat"
1755,"cat.show.me_her","cat.show","me her","5",,,0.127,0,"cat"
1756,"cat.show.me_her.belly","cat.show.me_her","belly","5","show me her belly",0.051,,1,"cat"
1757,"cat.show.me_her.bum","cat.show.me_her","bum","5","show me her bum",0.075,,1,"cat"
1758,"cat.show.their","cat.show","their","2",,,0.199,0,"cat"
1759,"cat.show.their.bellies","cat.show.their","bellies","2","show their bellies",0.066,,1,"cat"
1760,"cat.show.their.belly","cat.show.their","belly","2","show their belly",0.133,,1,"cat"
1761,"cat.sick","cat","sick","6,3,4","sick",4.525,,1,"cat"
1762,"cat.sing_when_i_play_guitar","cat","sing when i play guitar","5","sing when i play guitar",0.009,,1,"cat"
1763,"cat.sit","cat","sit","1,2,5",,,3.642,0,"cat"
1764,"cat.sit.by_the_litter_box","cat.sit","by the litter box","5","sit by the litter box",0,,1,"cat"
1765,"cat.sit.in","cat.sit","in","2,5",,,0.777,0,"cat"
1766,"cat.sit.in.boxes","cat.sit.in","boxes","2","sit in boxes",0.582,,1,"cat"
1767,"cat.sit.in.front_of","cat.sit.in","front of","2,5",,,0.051,0,"cat"
1768,"cat.sit.in.front_of.me_and_meow","cat.sit.in.front_of","me and meow","5","sit in front of me and meow",0,,1,"cat"
1769,"cat.sit.in.front_of.the_tv","cat.sit.in.front_of","the tv","5","sit in front of the tv",0.024,,1,"cat"
1770,"cat.sit.in.front_of.you","cat.sit.in.front_of","you","2","sit in front of you",0.028,,1,"cat"
1771,"cat.sit.in.her_litter_box","cat.sit.in","her litter box","5","sit in her litter box",0.041,,1,"cat"
1772,"cat.sit.in.the","cat.sit.in","the","5",,,0.103,0,"cat"
1773,"cat.sit.in.the.bathtub","cat.sit.in.the","bathtub","5","sit in the bathtub",0.051,,1,"cat"
1774,"cat.sit.in.the.sink","cat.sit.in.the","sink","5","sit in the sink",0.051,,1,"cat"
1775,"cat.sit.like_people","cat.sit","like people","2","sit like people",0.064,,1,"cat"
1776,"cat.sit.next_to_me","cat.sit","next to me","1,5","sit next to me",0.009,0.009,1,"cat"
1777,"cat.sit.next_to_me.on_the_toilet","cat.sit.next_to_me","on the toilet","5","sit next to me on the toilet",0,,1,"cat"
1778,"cat.sit.on","cat.sit","on","2,5",,,2.745,0,"cat"
1779,"cat.sit.on.lap","cat.sit.on","lap","2","sit on lap",0.505,,1,"cat"
1780,"cat.sit.on.me","cat.sit.on","me","5","sit on me",1.15,1.16,1,"cat"
1781,"cat.sit.on.me.while_i_poop","cat.sit.on.me","while i poop","5","sit on me while i poop",0.011,,1,"cat"
1782,"cat.sit.on.my","cat.sit.on","my","5",,,0.588,0,"cat"
1783,"cat.sit.on.my.chest","cat.sit.on.my","chest","5","sit on my chest",0.345,,1,"cat"
1784,"cat.sit.on.my.feet","cat.sit.on.my","feet","5","sit on my feet",0.096,,1,"cat"
1785,"cat.sit.on.my.head","cat.sit.on.my","head","5","sit on my head",0.146,,1,"cat"
1786,"cat.sit.on.paper","cat.sit.on","paper","2","sit on paper",0.467,0.477,1,"cat"
1787,"cat.sit.on.paper.bags","cat.sit.on.paper","bags","2","sit on paper bags",0.011,,1,"cat"
1788,"cat.sit.on.pieces_of_paper","cat.sit.on","pieces of paper","2","sit on pieces of paper",0.004,,1,"cat"
1789,"cat.sit.on.your_knee","cat.sit.on","your knee","2","sit on your knee",0.011,,1,"cat"
1790,"cat.sit.outside_my_tub","cat.sit","outside my tub","5","sit outside my tub",0.004,,1,"cat"
1791,"cat.sit.under_the_christmas_tree","cat.sit","under the christmas tree","2","sit under the christmas tree",0.004,,1,"cat"
1792,"cat.sit.with_their","cat.sit","with their","2",,,0.039,0,"cat"
1793,"cat.sit.with_their.backs_to_you","cat.sit.with_their","backs to you","2","sit with their backs to you",0.011,,1,"cat"
1794,"cat.sit.with_their.mouth_open","cat.sit.with_their","mouth open","2","sit with their mouth open",0.015,,1,"cat"
1795,"cat.sit.with_their.tongues_out","cat.sit.with_their","tongues out","2","sit with their tongues out",0.013,,1,"cat"
1796,"cat.slap","cat","slap","2","slap",0.34,,1,"cat"
1797,"cat.slaver_in_his_sleep","cat","slaver in his sleep","5","slaver in his sleep",0,,1,"cat"
1798,"cat.sleep","cat","sleep","2,5",,,16.081,0,"cat"
1799,"cat.sleep.at_the_foot_of_the_bed","cat.sleep","at the foot of the bed","2","sleep at the foot of the bed",0.146,,1,"cat"
1800,"cat.sleep.facing_the_wall","cat.sleep","facing the wall","5,2","sleep facing the wall",0.021,,1,"cat"
1801,"cat.sleep.in","cat.sleep","in","2,5",,,0.296,0,"cat"
1802,"cat.sleep.in.bed_with_you","cat.sleep.in","bed with you","2","sleep in bed with you",0.034,,1,"cat"
1803,"cat.sleep.in.drawers","cat.sleep.in","drawers","2","sleep in drawers",0.011,,1,"cat"
1804,"cat.sleep.in.piles","cat.sleep.in","piles","2","sleep in piles",0.013,,1,"cat"
1805,"cat.sleep.in.the","cat.sleep.in","the","2,5",,,0.238,0,"cat"
1806,"cat.sleep.in.the.closet","cat.sleep.in.the","closet","5","sleep in the closet",0.03,,1,"cat"
1807,"cat.sleep.in.the.day","cat.sleep.in.the","day","2","sleep in the day",0.075,,1,"cat"
1808,"cat.sleep.in.the.litter_box","cat.sleep.in.the","litter box","5","sleep in the litter box",0.133,,1,"cat"
1809,"cat.sleep.on","cat.sleep","on","2,5",,,5.963,0,"cat"
1810,"cat.sleep.on.me","cat.sleep.on","me","5","sleep on me",2.738,,1,"cat"
1811,"cat.sleep.on.my","cat.sleep.on","my","5",,,1.096,0,"cat"
1812,"cat.sleep.on.my.face","cat.sleep.on.my","face","5","sleep on my face",0.36,,1,"cat"
1813,"cat.sleep.on.my.head","cat.sleep.on.my","head","5","sleep on my head",0.716,,1,"cat"
1814,"cat.sleep.on.my.stuff","cat.sleep.on.my","stuff","5","sleep on my stuff",0.019,,1,"cat"
1815,"cat.sleep.on.their_back","cat.sleep.on","their back","2","sleep on their back",0.156,,1,"cat"
1816,"cat.sleep.on.top_of_me_in_bed","cat.sleep.on","top of me in bed","5","sleep on top of me in bed",0.013,,1,"cat"
1817,"cat.sleep.on.you","cat.sleep.on","you","2","sleep on you",1.436,,1,"cat"
1818,"cat.sleep.on.your","cat.sleep.on","your","2",,,0.524,0,"cat"
1819,"cat.sleep.on.your.face","cat.sleep.on.your","face","2","sleep on your face",0.135,,1,"cat"
1820,"cat.sleep.on.your.head","cat.sleep.on.your","head","2","sleep on your head",0.39,,1,"cat"
1821,"cat.sleep.sitting_up","cat.sleep","sitting up","2","sleep sitting up",0.03,,1,"cat"
1822,"cat.sleep.so_much","cat.sleep","so much","2,5","sleep so much",7.068,,1,"cat"
1823,"cat.sleep.standing_up","cat.sleep","standing up","2","sleep standing up",0.026,,1,"cat"
1824,"cat.sleep.under_the_covers","cat.sleep","under the covers","5","sleep under the covers",0.133,,1,"cat"
1825,"cat.sleep.with","cat.sleep","with","2,5",,,2.398,0,"cat"
1826,"cat.sleep.with.her","cat.sleep.with","her","5",,,0.039,0,"cat"
1827,"cat.sleep.with.her.butt","cat.sleep.with.her","butt","5","sleep with her butt",0.011,,1,"cat"
1828,"cat.sleep.with.her.head_upside_down","cat.sleep.with.her","head upside down","5","sleep with her head upside down",0.028,,1,"cat"
1829,"cat.sleep.with.humans","cat.sleep.with","humans","2","sleep with humans",0.118,,1,"cat"
1830,"cat.sleep.with.me","cat.sleep.with","me","5","sleep with me",1.51,,1,"cat"
1831,"cat.sleep.with.their_paws_tucked_in","cat.sleep.with","their paws tucked in","2","sleep with their paws tucked in",0.017,,1,"cat"
1832,"cat.sleep.with.you","cat.sleep.with","you","2","sleep with you",0.715,,1,"cat"
1833,"cat.sleeping_all_day","cat","sleeping all day","6","sleeping all day",0.132,,1,"cat"
1834,"cat.slide_on_their_bottoms","cat","slide on their bottoms","2","slide on their bottoms",0.017,,1,"cat"
1835,"cat.slobber","cat","slobber","5","slobber",0.124,,1,"cat"
1836,"cat.smack_me","cat","smack me","5","smack me",0.041,,1,"cat"
1837,"cat.smell","cat","smell","2,5","smell",7.682,11.268,1,"cat"
1838,"cat.smell.bad","cat.smell","bad","5,2","smell bad",1.557,,1,"cat"
1839,"cat.smell.each_others_bums","cat.smell","each others bums","2","smell each others bums",0.088,,1,"cat"
1840,"cat.smell.like","cat.smell","like","5",,,1.426,0,"cat"
1841,"cat.smell.like.a_fart","cat.smell.like","a fart","5","smell like a fart",0.006,,1,"cat"
1842,"cat.smell.like.honey","cat.smell.like","honey","5","smell like honey",0.004,,1,"cat"
1843,"cat.smell.like.pee","cat.smell.like","pee","5","smell like pee",1.415,,1,"cat"
1844,"cat.smell.my_other_cats_but","cat.smell","my other cats but","5","smell my other cats but",0.009,,1,"cat"
1845,"cat.smell.so_bad","cat.smell","so bad","5","smell so bad",0.418,,1,"cat"
1846,"cat.smell.when_scared","cat.smell","when scared","5","smell when scared",0.013,,1,"cat"
1847,"cat.smell.your","cat.smell","your","2",,,0.077,0,"cat"
1848,"cat.smell.your.face","cat.smell.your","face","2","smell your face",0.066,,1,"cat"
1849,"cat.smell.your.shoes","cat.smell.your","shoes","2","smell your shoes",0.011,,1,"cat"
1850,"cat.sneeze","cat","sneeze","1,2,5","sneeze",5.206,5.264,1,"cat"
1851,"cat.sneeze.and_cough_all_the_time","cat.sneeze","and cough all the time","5","sneeze and cough all the time",0.013,,1,"cat"
1852,"cat.sneeze.on_me","cat.sneeze","on me","5","sneeze on me",0.045,,1,"cat"
1853,"cat.sneezing","cat","sneezing","3,6","sneezing",5.921,6.377,1,"cat"
1854,"cat.sneezing.so_much","cat.sneezing","so much","6","sneezing so much",0.456,,1,"cat"
1855,"cat.sniff","cat","sniff","2,5",,,0.317,0,"cat"
1856,"cat.sniff.bums","cat.sniff","bums","2","sniff bums",0.169,,1,"cat"
1857,"cat.sniff.me_and_mouth_breathes","cat.sniff","me and mouth breathes","5","sniff me and mouth breathes",0.004,,1,"cat"
1858,"cat.sniff.my","cat.sniff","my","5",,,0.103,0,"cat"
1859,"cat.sniff.my.nose","cat.sniff.my","nose","5","sniff my nose",0.083,,1,"cat"
1860,"cat.sniff.my.other_cats_bum","cat.sniff.my","other cats bum","5","sniff my other cats bum",0.019,,1,"cat"
1861,"cat.sniff.something_then_look_back_up_with_their_mouth_open","cat.sniff","something then look back up with their mouth open","2","sniff something then look back up with their mouth open",0,,1,"cat"
1862,"cat.sniff.then_open_mouth","cat.sniff","then open mouth","2","sniff then open mouth",0.041,,1,"cat"
1863,"cat.snore","cat","snore","5,1","snore",0.616,,1,"cat"
1864,"cat.snort_like_a_pig","cat","snort like a pig","5","snort like a pig",0.019,,1,"cat"
1865,"cat.snuggle_your_face","cat","snuggle your face","2","snuggle your face",0.019,,1,"cat"
1866,"cat.so","cat","so","3,4,6",,,12.241,0,"cat"
1867,"cat.so.adorable","cat.so","adorable","4","so adorable",0.079,,1,"cat"
1868,"cat.so.affectionate","cat.so","affectionate","4","so affectionate",0.365,0.37,1,"cat"
1869,"cat.so.affectionate.to_humans","cat.so.affectionate","to humans","4","so affectionate to humans",0.004,,1,"cat"
1870,"cat.so.afraid_of_cucumbers","cat.so","afraid of cucumbers","4","so afraid of cucumbers",0.308,,1,"cat"
1871,"cat.so.annoying","cat.so","annoying","4","so annoying",0.186,,1,"cat"
1872,"cat.so.beautiful","cat.so","beautiful","4","so beautiful",0.098,,1,"cat"
1873,"cat.so.bendy","cat.so","bendy","4","so bendy",0.013,,1,"cat"
1874,"cat.so.clean","cat.so","clean","4","so clean",0.111,,1,"cat"
1875,"cat.so.clingy","cat.so","clingy","6","so clingy",0.702,,1,"cat"
1876,"cat.so.curious","cat.so","curious","4","so curious",0.308,,1,"cat"
1877,"cat.so.cute","cat.so","cute","4","so cute",1.872,,1,"cat"
1878,"cat.so.fastidious","cat.so","fastidious","4","so fastidious",0.004,,1,"cat"
1879,"cat.so.fat","cat.so","fat","6","so fat",0.48,,1,"cat"
1880,"cat.so.flexible","cat.so","flexible","4,3","so flexible",0.177,,1,"cat"
1881,"cat.so.funny","cat.so","funny","4","so funny",0.237,,1,"cat"
1882,"cat.so.hyper","cat.so","hyper","4","so hyper",0.066,,1,"cat"
1883,"cat.so.important_to_ancient_egypt","cat.so","important to ancient egypt","4","so important to ancient egypt",0.013,,1,"cat"
1884,"cat.so.jumpy","cat.so","jumpy","4","so jumpy",0.068,,1,"cat"
1885,"cat.so.lazy","cat.so","lazy","4","so lazy",0.241,,1,"cat"
1886,"cat.so.loving","cat.so","loving","4","so loving",0.162,,1,"cat"
1887,"cat.so.mean","cat.so","mean","4,6","so mean",2.125,,1,"cat"
1888,"cat.so.moody","cat.so","moody","4","so moody",0.043,,1,"cat"
1889,"cat.so.much_cleaner_than_dogs","cat.so","much cleaner than dogs","4","so much cleaner than dogs",0,,1,"cat"
1890,"cat.so.needy","cat.so","needy","6","so needy",0.559,,1,"cat"
1891,"cat.so.popular","cat.so","popular","4","so popular",0.267,,1,"cat"
1892,"cat.so.quick","cat.so","quick","4","so quick",0.023,,1,"cat"
1893,"cat.so.scared","cat.so","scared","4","so scared",0.575,0.85,1,"cat"
1894,"cat.so.scared.of_cucumbers","cat.so.scared","of cucumbers","4","so scared of cucumbers",0.276,,1,"cat"
1895,"cat.so.skinny","cat.so","skinny","6","so skinny",0.802,,1,"cat"
1896,"cat.so.sleepy","cat.so","sleepy","4","so sleepy",0.07,,1,"cat"
1897,"cat.so.small","cat.so","small","6","so small",0.424,,1,"cat"
1898,"cat.so.snobby","cat.so","snobby","4","so snobby",0.004,,1,"cat"
1899,"cat.so.soft","cat.so","soft","4","so soft",0.196,,1,"cat"
1900,"cat.so.startled_by_cucumbers","cat.so","startled by cucumbers","4","so startled by cucumbers",0.004,,1,"cat"
1901,"cat.so.stubborn","cat.so","stubborn","4","so stubborn",0.032,,1,"cat"
1902,"cat.so.vicious","cat.so","vicious","4","so vicious",0.021,,1,"cat"
1903,"cat.so.vocal","cat.so","vocal","4,6","so vocal",0.672,0.672,1,"cat"
1904,"cat.so.vocal.when_they_have_kittens","cat.so.vocal","when they have kittens","4","so vocal when they have kittens",0,,1,"cat"
1905,"cat.so.warm","cat.so","warm","4","so warm",0.089,,1,"cat"
1906,"cat.so.weird","cat.so","weird","4","so weird",0.558,,1,"cat"
1907,"cat.so.wiggly","cat.so","wiggly","4","so wiggly",0.004,,1,"cat"
1908,"cat.sometimes","cat","sometimes","2,5",,,0.12,0,"cat"
1909,"cat.sometimes.just_stare_at_me_likes_shes_angry","cat.sometimes","just stare at me likes shes angry","5","sometimes just stare at me likes shes angry",0.004,,1,"cat"
1910,"cat.sometimes.not_use_the_litter_box","cat.sometimes","not use the litter box","5","sometimes not use the litter box",0.011,,1,"cat"
1911,"cat.sometimes.poop","cat.sometimes","poop","5",,,0.101,0,"cat"
1912,"cat.sometimes.poop.on_the_floor","cat.sometimes.poop","on the floor","5","sometimes poop on the floor",0.041,,1,"cat"
1913,"cat.sometimes.poop.outside_the_litter_box","cat.sometimes.poop","outside the litter box","5","sometimes poop outside the litter box",0.06,,1,"cat"
1914,"cat.sometimes.swell_or_bloat_up","cat.sometimes","swell or bloat up","2","sometimes swell or bloat up",0.004,,1,"cat"
1915,"cat.sound","cat","sound","2,5",,,0.15,0,"cat"
1916,"cat.sound.different","cat.sound","different","5","sound different",0.032,,1,"cat"
1917,"cat.sound.like","cat.sound","like","2,5",,,0.118,0,"cat"
1918,"cat.sound.like.a_dolphin","cat.sound.like","a dolphin","5","sound like a dolphin",0,,1,"cat"
1919,"cat.sound.like.babies_crying","cat.sound.like","babies crying","2","sound like babies crying",0.092,,1,"cat"
1920,"cat.sound.like.they_are_talking","cat.sound.like","they are talking","2","sound like they are talking",0.021,0.026,1,"cat"
1921,"cat.sound.like.they_are_talking.and_not_meowing","cat.sound.like.they_are_talking","and not meowing","2","sound like they are talking and not meowing",0.004,,1,"cat"
1922,"cat.sounds_like_babies","cat","sounds like babies","2","sounds like babies",0.034,,1,"cat"
1923,"cat.spill","cat","spill","2,5",,,0.066,0,"cat"
1924,"cat.spill.her_water","cat.spill","her water","5","spill her water",0.062,,1,"cat"
1925,"cat.spill.their_can_of_water","cat.spill","their can of water","2","spill their can of water",0.004,,1,"cat"
1926,"cat.spit_at_me","cat","spit at me","5","spit at me",0.034,,1,"cat"
1927,"cat.splash_the_water","cat","splash the water","2","splash the water",0.006,,1,"cat"
1928,"cat.spray","cat","spray","1,2,5","spray",6.82,6.949,1,"cat"
1929,"cat.spray.after_they_are_fixed","cat.spray","after they are fixed","2","spray after they are fixed",0.032,,1,"cat"
1930,"cat.spray.inside","cat.spray","inside","2","spray inside",0.097,,1,"cat"
1931,"cat.spraying","cat","spraying","6","spraying",1.416,,1,"cat"
1932,"cat.sprinkle_everywhere","cat","sprinkle everywhere","5","sprinkle everywhere",0,,1,"cat"
1933,"cat.squeeze_their","cat","squeeze their","2",,,0.032,0,"cat"
1934,"cat.squeeze_their.eyes_shut_when_you_speak_to_them","cat.squeeze_their","eyes shut when you speak to them","2","squeeze their eyes shut when you speak to them",0,,1,"cat"
1935,"cat.squeeze_their.paws","cat.squeeze_their","paws","2","squeeze their paws",0.032,,1,"cat"
1936,"cat.squish_into_small_spaces","cat","squish into small spaces","2","squish into small spaces",0,,1,"cat"
1937,"cat.stamp_its_feet","cat","stamp its feet","5","stamp its feet",0.004,,1,"cat"
1938,"cat.stand","cat","stand","2,5",,,0.412,0,"cat"
1939,"cat.stand.and_yowl_at_each_other","cat.stand","and yowl at each other","2","stand and yowl at each other",0,,1,"cat"
1940,"cat.stand.on","cat.stand","on","2,5",,,0.084,0,"cat"
1941,"cat.stand.on.me_instead_of_lying_down","cat.stand.on","me instead of lying down","5","stand on me instead of lying down",0,,1,"cat"
1942,"cat.stand.on.their_hind_legs","cat.stand.on","their hind legs","2","stand on their hind legs",0.084,,1,"cat"
1943,"cat.stand.up","cat.stand","up","2","stand up",0.328,,1,"cat"
1944,"cat.stare","cat","stare","1,2,5","stare",2.862,7.849,1,"cat"
1945,"cat.stare.at","cat.stare","at","1,2,5",,,4.863,0,"cat"
1946,"cat.stare.at.me","cat.stare.at","me","5,1","stare at me",3.011,,1,"cat"
1947,"cat.stare.at.nothing","cat.stare.at","nothing","2","stare at nothing",0.178,,1,"cat"
1948,"cat.stare.at.someone","cat.stare.at","someone","1","stare at someone",0.006,,1,"cat"
1949,"cat.stare.at.the_wall","cat.stare.at","the wall","5","stare at the wall",0.422,,1,"cat"
1950,"cat.stare.at.walls","cat.stare.at","walls","2","stare at walls",0.279,,1,"cat"
1951,"cat.stare.at.you","cat.stare.at","you","2,1","stare at you",0.963,,1,"cat"
1952,"cat.stare.at.your_face_while_you_sleep","cat.stare.at","your face while you sleep","2","stare at your face while you sleep",0.004,,1,"cat"
1953,"cat.stare.me_down","cat.stare","me down","5","stare me down",0.036,,1,"cat"
1954,"cat.stare.out","cat.stare","out","2",,,0.088,0,"cat"
1955,"cat.stare.out.the_window","cat.stare.out","the window","2","stare out the window",0.056,,1,"cat"
1956,"cat.stare.out.windows","cat.stare.out","windows","2","stare out windows",0.032,,1,"cat"
1957,"cat.staring_at_me","cat","staring at me","6,3","staring at me",0.429,,1,"cat"
1958,"cat.start_peeing","cat","start peeing","2",,,0.034,0,"cat"
1959,"cat.start_peeing.and_pooping_in_the_house","cat.start_peeing","and pooping in the house","2","start peeing and pooping in the house",0.019,,1,"cat"
1960,"cat.start_peeing.on_furniture","cat.start_peeing","on furniture","2","start peeing on furniture",0.015,,1,"cat"
1961,"cat.start_peeing.outside_their_litter_box","cat.start_peeing","outside their litter box","2","start peeing outside their litter box",0,,1,"cat"
1962,"cat.stay","cat","stay","5",,,0.015,0,"cat"
1963,"cat.stay.away_more_than_2_days","cat.stay","away more than 2 days","5","stay away more than 2 days",0.004,,1,"cat"
1964,"cat.stay.in_the_basement","cat.stay","in the basement","5","stay in the basement",0.011,,1,"cat"
1965,"cat.steal_milk","cat","steal milk","2","steal milk",0.004,,1,"cat"
1966,"cat.step_up_and_down_on_me","cat","step up and down on me","5","step up and down on me",0.015,,1,"cat"
1967,"cat.stick","cat","stick","2,5",,,3.133,0,"cat"
1968,"cat.stick.his","cat.stick","his","5",,,0.353,0,"cat"
1969,"cat.stick.his.nose_in_my_hair","cat.stick.his","nose in my hair","5","stick his nose in my hair",0.009,,1,"cat"
1970,"cat.stick.his.tongue_out","cat.stick.his","tongue out","5","stick his tongue out",0.345,,1,"cat"
1971,"cat.stick.its_paw_in_food_before_eating","cat.stick","its paw in food before eating","5","stick its paw in food before eating",0.004,,1,"cat"
1972,"cat.stick.out_their_tongues","cat.stick","out their tongues","2","stick out their tongues",0.828,,1,"cat"
1973,"cat.stick.the_paws_on_your_nose","cat.stick","the paws on your nose","2","stick the paws on your nose",0,,1,"cat"
1974,"cat.stick.their","cat.stick","their","2",,,1.914,0,"cat"
1975,"cat.stick.their.arse_in_your_face","cat.stick.their","arse in your face","2","stick their arse in your face",0.019,,1,"cat"
1976,"cat.stick.their.bum_in_the_air","cat.stick.their","bum in the air","2","stick their bum in the air",0.127,,1,"cat"
1977,"cat.stick.their.tongue_out","cat.stick.their","tongue out","2","stick their tongue out",0.94,,1,"cat"
1978,"cat.stick.their.tongues_out","cat.stick.their","tongues out","2","stick their tongues out",0.828,,1,"cat"
1979,"cat.stick.together","cat.stick","together","2","stick together",0.032,,1,"cat"
1980,"cat.stink_so_bad","cat","stink so bad","5","stink so bad",0.09,,1,"cat"
1981,"cat.stop","cat","stop","1,2",,,0.63,0,"cat"
1982,"cat.stop.and_clean_themselves","cat.stop","and clean themselves","2","stop and clean themselves",0.004,,1,"cat"
1983,"cat.stop.cleaning_themselves","cat.stop","cleaning themselves","2","stop cleaning themselves",0.011,,1,"cat"
1984,"cat.stop.covering_their_poop","cat.stop","covering their poop","2","stop covering their poop",0.026,,1,"cat"
1985,"cat.stop.eating","cat.stop","eating","1","stop eating",0.134,,1,"cat"
1986,"cat.stop.going_in_their_litter_box","cat.stop","going in their litter box","2","stop going in their litter box",0.009,,1,"cat"
1987,"cat.stop.peeing_in_the_litter_box","cat.stop","peeing in the litter box","2","stop peeing in the litter box",0.009,,1,"cat"
1988,"cat.stop.using","cat.stop","using","1,2",,,0.437,0,"cat"
1989,"cat.stop.using.a_litter_box","cat.stop.using","a litter box","2","stop using a litter box",0.026,,1,"cat"
1990,"cat.stop.using.litter_box","cat.stop.using","litter box","2","stop using litter box",0.287,,1,"cat"
1991,"cat.stop.using.the_litter_box","cat.stop.using","the litter box","1","stop using the litter box",0.062,,1,"cat"
